Time;"S(0l)";"S(l/2)";"S(0l)An";"S(l/2)An";
8,32575e-05;0;1e+09;0;1e+09;
8,32666e-05;0;1e+09;0;1e+09;
8,32757e-05;0;1e+09;0;1e+09;
8,32849e-05;0;1e+09;0;1e+09;
8,3294e-05;0;1e+09;0;1e+09;
8,33031e-05;0;1e+09;0;1e+09;
8,33122e-05;0;1e+09;0;1e+09;
8,33213e-05;0;1e+09;0;1e+09;
8,33304e-05;0;1e+09;0;1e+09;
8,33395e-05;0;1e+09;0;1e+09;
8,33487e-05;0;1e+09;0;1e+09;
8,33578e-05;0;1e+09;0;1e+09;
8,33669e-05;0;1e+09;0;1e+09;
8,3376e-05;0;1e+09;0;1e+09;
8,33851e-05;0;1e+09;0;1e+09;
8,33942e-05;0;1e+09;0;1e+09;
8,34033e-05;0;1e+09;0;1e+09;
8,34125e-05;0;1e+09;0;1e+09;
8,34216e-05;0;1e+09;0;1e+09;
8,34307e-05;0;1e+09;0;1e+09;
8,34398e-05;0;1e+09;0;1e+09;
8,34489e-05;0;1e+09;0;1e+09;
8,3458e-05;0;1e+09;0;1e+09;
8,34671e-05;0;1e+09;0;1e+09;
8,34763e-05;0;1e+09;0;1e+09;
8,34854e-05;0;1e+09;0;1e+09;
8,34945e-05;0;1e+09;0;1e+09;
8,35036e-05;0;1e+09;0;1e+09;
8,35127e-05;0;1e+09;0;1e+09;
8,35218e-05;0;1e+09;0;1e+09;
8,35309e-05;0;1e+09;0;1e+09;
8,35401e-05;0;1e+09;0;1e+09;
8,35492e-05;0;1e+09;0;1e+09;
8,35583e-05;0;1e+09;0;1e+09;
8,35674e-05;0;1e+09;0;1e+09;
8,35765e-05;0;1e+09;0;1e+09;
8,35856e-05;0;1e+09;0;1e+09;
8,35947e-05;0;1e+09;0;1e+09;
8,36039e-05;0;1e+09;0;1e+09;
8,3613e-05;0;1e+09;0;1e+09;
8,36221e-05;0;1e+09;0;1e+09;
8,36312e-05;0;1e+09;0;1e+09;
8,36403e-05;0;1e+09;0;1e+09;
8,36494e-05;0;1e+09;0;1e+09;
8,36585e-05;0;1e+09;0;1e+09;
8,36677e-05;0;1e+09;0;1e+09;
8,36768e-05;0;1e+09;0;1e+09;
8,36859e-05;0;1e+09;0;1e+09;
8,3695e-05;0;1e+09;0;1e+09;
8,37041e-05;0;1e+09;0;1e+09;
8,37132e-05;0;1e+09;0;1e+09;
8,37223e-05;0;1e+09;0;1e+09;
8,37315e-05;0;1e+09;0;1e+09;
8,37406e-05;0;1e+09;0;1e+09;
8,37497e-05;0;1e+09;0;1e+09;
8,37588e-05;0;1e+09;0;1e+09;
8,37679e-05;0;1e+09;0;1e+09;
8,3777e-05;0;1e+09;0;1e+09;
8,37861e-05;0;1e+09;0;1e+09;
8,37953e-05;0;1e+09;0;1e+09;
8,38044e-05;0;1e+09;0;1e+09;
8,38135e-05;0;1e+09;0;1e+09;
8,38226e-05;0;1e+09;0;1e+09;
8,38317e-05;0;1e+09;0;1e+09;
8,38408e-05;0;1e+09;0;1e+09;
8,38499e-05;0;1e+09;0;1e+09;
8,3859e-05;0;1e+09;0;1e+09;
8,38682e-05;0;1e+09;0;1e+09;
8,38773e-05;0;1e+09;0;1e+09;
8,38864e-05;0;1e+09;0;1e+09;
8,38955e-05;0;1e+09;0;1e+09;
8,39046e-05;0;1e+09;0;1e+09;
8,39137e-05;0;1e+09;0;1e+09;
8,39228e-05;0;1e+09;0;1e+09;
8,3932e-05;0;1e+09;0;1e+09;
8,39411e-05;0;1e+09;0;1e+09;
8,39502e-05;0;1e+09;0;1e+09;
8,39593e-05;0;1e+09;0;1e+09;
8,39684e-05;0;1e+09;0;1e+09;
8,39775e-05;0;1e+09;0;1e+09;
8,39866e-05;0;1e+09;0;1e+09;
8,39958e-05;0;1e+09;0;1e+09;
8,40049e-05;0;1e+09;0;1e+09;
8,4014e-05;0;1e+09;0;1e+09;
8,40231e-05;0;1e+09;0;1e+09;
8,40322e-05;0;1e+09;0;1e+09;
8,40413e-05;0;1e+09;0;1e+09;
8,40504e-05;0;1e+09;0;1e+09;
8,40596e-05;0;1e+09;0;1e+09;
8,40687e-05;0;1e+09;0;1e+09;
8,40778e-05;0;1e+09;0;1e+09;
8,40869e-05;0;1e+09;0;1e+09;
8,4096e-05;0;1e+09;0;1e+09;
8,41051e-05;0;1e+09;0;1e+09;
8,41142e-05;0;1e+09;0;1e+09;
8,41234e-05;0;1e+09;0;1e+09;
8,41325e-05;0;1e+09;0;1e+09;
8,41416e-05;0;1e+09;0;1e+09;
8,41507e-05;0;1e+09;0;1e+09;
8,41598e-05;0;1e+09;0;1e+09;
8,41689e-05;0;1e+09;0;1e+09;
8,4178e-05;0;1e+09;0;1e+09;
8,41872e-05;0;1e+09;0;1e+09;
8,41963e-05;0;1e+09;0;1e+09;
8,42054e-05;0;1e+09;0;1e+09;
8,42145e-05;0;1e+09;0;1e+09;
8,42236e-05;0;1e+09;0;1e+09;
8,42327e-05;0;1e+09;0;1e+09;
8,42418e-05;0;1e+09;0;1e+09;
8,4251e-05;0;1e+09;0;1e+09;
8,42601e-05;0;1e+09;0;1e+09;
8,42692e-05;0;1e+09;0;1e+09;
8,42783e-05;0;1e+09;0;1e+09;
8,42874e-05;0;1e+09;0;1e+09;
8,42965e-05;0;1e+09;0;1e+09;
8,43056e-05;0;1e+09;0;1e+09;
8,43148e-05;0;1e+09;0;1e+09;
8,43239e-05;0;1e+09;0;1e+09;
8,4333e-05;0;1e+09;0;1e+09;
8,43421e-05;0;1e+09;0;1e+09;
8,43512e-05;0;1e+09;0;1e+09;
8,43603e-05;0;1e+09;0;1e+09;
8,43694e-05;0;1e+09;0;1e+09;
8,43786e-05;0;1e+09;0;1e+09;
8,43877e-05;0;1e+09;0;1e+09;
8,43968e-05;0;1e+09;0;1e+09;
8,44059e-05;0;1e+09;0;1e+09;
8,4415e-05;0;1e+09;0;1e+09;
8,44241e-05;0;1e+09;0;1e+09;
8,44332e-05;0;1e+09;0;1e+09;
8,44424e-05;0;1e+09;0;1e+09;
8,44515e-05;0;1e+09;0;1e+09;
8,44606e-05;0;1e+09;0;1e+09;
8,44697e-05;0;1e+09;0;1e+09;
8,44788e-05;0;1e+09;0;1e+09;
8,44879e-05;0;1e+09;0;1e+09;
8,4497e-05;0;1e+09;0;1e+09;
8,45062e-05;0;1e+09;0;1e+09;
8,45153e-05;0;1e+09;0;1e+09;
8,45244e-05;0;1e+09;0;1e+09;
8,45335e-05;0;1e+09;0;1e+09;
8,45426e-05;0;1e+09;0;1e+09;
8,45517e-05;0;1e+09;0;1e+09;
8,45608e-05;0;1e+09;0;1e+09;
8,457e-05;0;1e+09;0;1e+09;
8,45791e-05;0;1e+09;0;1e+09;
8,45882e-05;0;1e+09;0;1e+09;
8,45973e-05;0;1e+09;0;1e+09;
8,46064e-05;0;1e+09;0;1e+09;
8,46155e-05;0;1e+09;0;1e+09;
8,46246e-05;0;1e+09;0;1e+09;
8,46337e-05;0;1e+09;0;1e+09;
8,46429e-05;0;1e+09;0;1e+09;
8,4652e-05;0;1e+09;0;1e+09;
8,46611e-05;0;1e+09;0;1e+09;
8,46702e-05;0;1e+09;0;1e+09;
8,46793e-05;0;1e+09;0;1e+09;
8,46884e-05;0;1e+09;0;1e+09;
8,46975e-05;0;1e+09;0;1e+09;
8,47067e-05;0;1e+09;0;1e+09;
8,47158e-05;0;1e+09;0;1e+09;
8,47249e-05;0;1e+09;0;1e+09;
8,4734e-05;0;1e+09;0;1e+09;
8,47431e-05;0;1e+09;0;1e+09;
8,47522e-05;0;1e+09;0;1e+09;
8,47613e-05;0;1e+09;0;1e+09;
8,47705e-05;0;1e+09;0;1e+09;
8,47796e-05;0;1e+09;0;1e+09;
8,47887e-05;0;1e+09;0;1e+09;
8,47978e-05;0;1e+09;0;1e+09;
8,48069e-05;0;1e+09;0;1e+09;
8,4816e-05;0;1e+09;0;1e+09;
8,48251e-05;0;1e+09;0;1e+09;
8,48343e-05;0;1e+09;0;1e+09;
8,48434e-05;0;1e+09;0;1e+09;
8,48525e-05;0;1e+09;0;1e+09;
8,48616e-05;0;1e+09;0;1e+09;
8,48707e-05;0;1e+09;0;1e+09;
8,48798e-05;0;1e+09;0;1e+09;
8,48889e-05;0;1e+09;0;1e+09;
8,48981e-05;0;1e+09;0;1e+09;
8,49072e-05;0;1e+09;0;1e+09;
8,49163e-05;0;1e+09;0;1e+09;
8,49254e-05;0;1e+09;0;1e+09;
8,49345e-05;0;1e+09;0;1e+09;
8,49436e-05;0;1e+09;0;1e+09;
8,49527e-05;0;1e+09;0;1e+09;
8,49619e-05;0;1e+09;0;1e+09;
8,4971e-05;0;1e+09;0;1e+09;
8,49801e-05;0;1e+09;0;1e+09;
8,49892e-05;0;1e+09;0;1e+09;
8,49983e-05;0;1e+09;0;1e+09;
8,50074e-05;0;1e+09;0;1e+09;
8,50165e-05;0;1e+09;0;1e+09;
8,50257e-05;0;1e+09;0;1e+09;
8,50348e-05;0;1e+09;0;1e+09;
8,50439e-05;0;1e+09;0;1e+09;
8,5053e-05;0;1e+09;0;1e+09;
8,50621e-05;0;1e+09;0;1e+09;
8,50712e-05;0;1e+09;0;1e+09;
8,50803e-05;0;1e+09;0;1e+09;
8,50895e-05;0;1e+09;0;1e+09;
8,50986e-05;0;1e+09;0;1e+09;
8,51077e-05;0;1e+09;0;1e+09;
8,51168e-05;0;1e+09;0;1e+09;
8,51259e-05;0;1e+09;0;1e+09;
8,5135e-05;0;1e+09;0;1e+09;
8,51441e-05;0;1e+09;0;1e+09;
8,51533e-05;0;1e+09;0;1e+09;
8,51624e-05;0;1e+09;0;1e+09;
8,51715e-05;0;1e+09;0;1e+09;
8,51806e-05;0;1e+09;0;1e+09;
8,51897e-05;0;1e+09;0;1e+09;
8,51988e-05;0;1e+09;0;1e+09;
8,52079e-05;0;1e+09;0;1e+09;
8,52171e-05;0;1e+09;0;1e+09;
8,52262e-05;0;1e+09;0;1e+09;
8,52353e-05;0;1e+09;0;1e+09;
8,52444e-05;0;1e+09;0;1e+09;
8,52535e-05;0;1e+09;0;1e+09;
8,52626e-05;0;1e+09;0;1e+09;
8,52717e-05;0;1e+09;0;1e+09;
8,52809e-05;0;1e+09;0;1e+09;
8,529e-05;0;1e+09;0;1e+09;
8,52991e-05;0;1e+09;0;1e+09;
8,53082e-05;0;1e+09;0;1e+09;
8,53173e-05;0;1e+09;0;1e+09;
8,53264e-05;0;1e+09;0;1e+09;
8,53355e-05;0;1e+09;0;1e+09;
8,53447e-05;0;1e+09;0;1e+09;
8,53538e-05;0;1e+09;0;1e+09;
8,53629e-05;0;1e+09;0;1e+09;
8,5372e-05;0;1e+09;0;1e+09;
8,53811e-05;0;1e+09;0;1e+09;
8,53902e-05;0;1e+09;0;1e+09;
8,53993e-05;0;1e+09;0;1e+09;
8,54085e-05;0;1e+09;0;1e+09;
8,54176e-05;0;1e+09;0;1e+09;
8,54267e-05;0;1e+09;0;1e+09;
8,54358e-05;0;1e+09;0;1e+09;
8,54449e-05;0;1e+09;0;1e+09;
8,5454e-05;0;1e+09;0;1e+09;
8,54631e-05;0;1e+09;0;1e+09;
8,54722e-05;0;1e+09;0;1e+09;
8,54814e-05;0;1e+09;0;1e+09;
8,54905e-05;0;1e+09;0;1e+09;
8,54996e-05;0;1e+09;0;1e+09;
8,55087e-05;0;1e+09;0;1e+09;
8,55178e-05;0;1e+09;0;1e+09;
8,55269e-05;0;1e+09;0;1e+09;
8,5536e-05;0;1e+09;0;1e+09;
8,55452e-05;0;1e+09;0;1e+09;
8,55543e-05;0;1e+09;0;1e+09;
8,55634e-05;0;1e+09;0;1e+09;
8,55725e-05;0;1e+09;0;1e+09;
8,55816e-05;0;1e+09;0;1e+09;
8,55907e-05;0;1e+09;0;1e+09;
8,55998e-05;0;1e+09;0;1e+09;
8,5609e-05;0;1e+09;0;1e+09;
8,56181e-05;0;1e+09;0;1e+09;
8,56272e-05;0;1e+09;0;1e+09;
8,56363e-05;0;1e+09;0;1e+09;
8,56454e-05;0;1e+09;0;1e+09;
8,56545e-05;0;1e+09;0;1e+09;
8,56636e-05;0;1e+09;0;1e+09;
8,56728e-05;0;1e+09;0;1e+09;
8,56819e-05;0;1e+09;0;1e+09;
8,5691e-05;0;1e+09;0;1e+09;
8,57001e-05;0;1e+09;0;1e+09;
8,57092e-05;0;1e+09;0;1e+09;
8,57183e-05;0;1e+09;0;1e+09;
8,57274e-05;0;1e+09;0;1e+09;
8,57366e-05;0;1e+09;0;1e+09;
8,57457e-05;0;1e+09;0;1e+09;
8,57548e-05;0;1e+09;0;1e+09;
8,57639e-05;0;1e+09;0;1e+09;
8,5773e-05;0;1e+09;0;1e+09;
8,57821e-05;0;1e+09;0;1e+09;
8,57912e-05;0;1e+09;0;1e+09;
8,58004e-05;0;1e+09;0;1e+09;
8,58095e-05;0;1e+09;0;1e+09;
8,58186e-05;0;1e+09;0;1e+09;
8,58277e-05;0;1e+09;0;1e+09;
8,58368e-05;0;1e+09;0;1e+09;
8,58459e-05;0;1e+09;0;1e+09;
8,5855e-05;0;1e+09;0;1e+09;
8,58642e-05;0;1e+09;0;1e+09;
8,58733e-05;0;1e+09;0;1e+09;
8,58824e-05;0;1e+09;0;1e+09;
8,58915e-05;0;1e+09;0;1e+09;
8,59006e-05;0;1e+09;0;1e+09;
8,59097e-05;0;1e+09;0;1e+09;
8,59188e-05;8,29965e-316;1e+09;0;1e+09;
8,5928e-05;2,4899e-315;1e+09;0;1e+09;
8,59371e-05;4,14983e-315;1e+09;0;1e+09;
8,59462e-05;5,80976e-315;1e+09;0;1e+09;
8,59553e-05;7,46969e-315;1e+09;0;1e+09;
8,59644e-05;9,12962e-315;1e+09;0;1e+09;
8,59735e-05;1,07896e-314;1e+09;0;1e+09;
8,59826e-05;1,24495e-314;1e+09;0;1e+09;
8,59918e-05;1,41094e-314;1e+09;0;1e+09;
8,60009e-05;1,57693e-314;1e+09;0;1e+09;
8,601e-05;1,74293e-314;1e+09;0;1e+09;
8,60191e-05;1,90892e-314;1e+09;0;1e+09;
8,60282e-05;2,07491e-314;1e+09;0;1e+09;
8,60373e-05;2,24091e-314;1e+09;0;1e+09;
8,60464e-05;2,4069e-314;1e+09;0;1e+09;
8,60556e-05;2,57289e-314;1e+09;0;1e+09;
8,60647e-05;2,73889e-314;1e+09;0;1e+09;
8,60738e-05;2,90488e-314;1e+09;0;1e+09;
8,60829e-05;3,07087e-314;1e+09;0;1e+09;
8,6092e-05;3,23687e-314;1e+09;0;1e+09;
8,61011e-05;3,40286e-314;1e+09;0;1e+09;
8,61102e-05;3,56885e-314;1e+09;0;1e+09;
8,61194e-05;3,73484e-314;1e+09;0;1e+09;
8,61285e-05;3,90084e-314;1e+09;0;1e+09;
8,61376e-05;4,06683e-314;1e+09;0;1e+09;
8,61467e-05;4,23282e-314;1e+09;0;1e+09;
8,61558e-05;4,39882e-314;1e+09;0;1e+09;
8,61649e-05;4,56481e-314;1e+09;0;1e+09;
8,6174e-05;4,7308e-314;1e+09;0;1e+09;
8,61832e-05;4,8968e-314;1e+09;0;1e+09;
8,61923e-05;5,06279e-314;1e+09;0;1e+09;
8,62014e-05;5,22878e-314;1e+09;0;1e+09;
8,62105e-05;5,39478e-314;1e+09;0;1e+09;
8,62196e-05;5,56077e-314;1e+09;0;1e+09;
8,62287e-05;5,72676e-314;1e+09;0;1e+09;
8,62378e-05;5,89275e-314;1e+09;0;1e+09;
8,62469e-05;6,05875e-314;1e+09;0;1e+09;
8,62561e-05;6,22474e-314;1e+09;0;1e+09;
8,62652e-05;6,39073e-314;1e+09;0;1e+09;
8,62743e-05;6,55673e-314;1e+09;0;1e+09;
8,62834e-05;6,72272e-314;1e+09;0;1e+09;
8,62925e-05;6,88871e-314;1e+09;0;1e+09;
8,63016e-05;7,05471e-314;1e+09;0;1e+09;
8,63107e-05;7,2207e-314;1e+09;0;1e+09;
8,63199e-05;7,38669e-314;1e+09;0;1e+09;
8,6329e-05;7,55269e-314;1e+09;0;1e+09;
8,63381e-05;7,71868e-314;1e+09;0;1e+09;
8,63472e-05;7,88467e-314;1e+09;0;1e+09;
8,63563e-05;8,05066e-314;1e+09;0;1e+09;
8,63654e-05;8,21666e-314;1e+09;0;1e+09;
8,63745e-05;8,38265e-314;1e+09;0;1e+09;
8,63837e-05;8,54864e-314;1e+09;0;1e+09;
8,63928e-05;8,71464e-314;1e+09;0;1e+09;
8,64019e-05;8,88063e-314;1e+09;0;1e+09;
8,6411e-05;9,04662e-314;1e+09;0;1e+09;
8,64201e-05;9,21262e-314;1e+09;0;1e+09;
8,64292e-05;9,37861e-314;1e+09;0;1e+09;
8,64383e-05;9,5446e-314;1e+09;0;1e+09;
8,64475e-05;9,7106e-314;1e+09;0;1e+09;
8,64566e-05;9,87659e-314;1e+09;0;1e+09;
8,64657e-05;1,00426e-313;1e+09;0;1e+09;
8,64748e-05;1,02086e-313;1e+09;0;1e+09;
8,64839e-05;1,03746e-313;1e+09;0;1e+09;
8,6493e-05;1,05406e-313;1e+09;0;1e+09;
8,65021e-05;1,07066e-313;1e+09;0;1e+09;
8,65113e-05;1,08725e-313;1e+09;0;1e+09;
8,65204e-05;1,10385e-313;1e+09;0;1e+09;
8,65295e-05;1,12045e-313;1e+09;0;1e+09;
8,65386e-05;1,13705e-313;1e+09;0;1e+09;
8,65477e-05;1,15365e-313;1e+09;0;1e+09;
8,65568e-05;1,17025e-313;1e+09;0;1e+09;
8,65659e-05;1,18685e-313;1e+09;0;1e+09;
8,65751e-05;1,20345e-313;1e+09;0;1e+09;
8,65842e-05;1,22005e-313;1e+09;0;1e+09;
8,65933e-05;1,23665e-313;1e+09;0;1e+09;
8,66024e-05;1,25325e-313;1e+09;0;1e+09;
8,66115e-05;1,26985e-313;1e+09;0;1e+09;
8,66206e-05;1,28645e-313;1e+09;0;1e+09;
8,66297e-05;1,30305e-313;1e+09;0;1e+09;
8,66389e-05;1,31965e-313;1e+09;0;1e+09;
8,6648e-05;1,33624e-313;1e+09;0;1e+09;
8,66571e-05;1,35284e-313;1e+09;0;1e+09;
8,66662e-05;1,36944e-313;1e+09;0;1e+09;
8,66753e-05;1,38604e-313;1e+09;0;1e+09;
8,66844e-05;1,40264e-313;1e+09;0;1e+09;
8,66935e-05;1,41924e-313;1e+09;0;1e+09;
8,67027e-05;1,43584e-313;1e+09;0;1e+09;
8,67118e-05;1,45244e-313;1e+09;0;1e+09;
8,67209e-05;1,46904e-313;1e+09;0;1e+09;
8,673e-05;1,48564e-313;1e+09;0;1e+09;
8,67391e-05;1,50224e-313;1e+09;0;1e+09;
8,67482e-05;1,51884e-313;1e+09;0;1e+09;
8,67573e-05;1,53544e-313;1e+09;0;1e+09;
8,67665e-05;1,55204e-313;1e+09;0;1e+09;
8,67756e-05;1,56863e-313;1e+09;0;1e+09;
8,67847e-05;1,58523e-313;1e+09;0;1e+09;
8,67938e-05;1,60183e-313;1e+09;0;1e+09;
8,68029e-05;1,61843e-313;1e+09;0;1e+09;
8,6812e-05;1,63503e-313;1e+09;0;1e+09;
8,68211e-05;1,65163e-313;1e+09;0;1e+09;
8,68303e-05;1,66823e-313;1e+09;0;1e+09;
8,68394e-05;1,68483e-313;1e+09;0;1e+09;
8,68485e-05;1,70143e-313;1e+09;0;1e+09;
8,68576e-05;1,71803e-313;1e+09;0;1e+09;
8,68667e-05;1,73463e-313;1e+09;0;1e+09;
8,68758e-05;1,75123e-313;1e+09;0;1e+09;
8,68849e-05;1,76783e-313;1e+09;0;1e+09;
8,68941e-05;1,78443e-313;1e+09;0;1e+09;
8,69032e-05;1,80102e-313;1e+09;0;1e+09;
8,69123e-05;1,81762e-313;1e+09;0;1e+09;
8,69214e-05;1,83422e-313;1e+09;0;1e+09;
8,69305e-05;1,85082e-313;1e+09;0;1e+09;
8,69396e-05;1,86742e-313;1e+09;0;1e+09;
8,69487e-05;1,88402e-313;1e+09;0;1e+09;
8,69579e-05;1,90062e-313;1e+09;0;1e+09;
8,6967e-05;1,91722e-313;1e+09;0;1e+09;
8,69761e-05;1,93382e-313;1e+09;0;1e+09;
8,69852e-05;1,95042e-313;1e+09;0;1e+09;
8,69943e-05;1,96702e-313;1e+09;0;1e+09;
8,70034e-05;1,98362e-313;1e+09;0;1e+09;
8,70125e-05;2,00022e-313;1e+09;0;1e+09;
8,70217e-05;2,01682e-313;1e+09;0;1e+09;
8,70308e-05;2,03342e-313;1e+09;0;1e+09;
8,70399e-05;2,05001e-313;1e+09;0;1e+09;
8,7049e-05;2,06661e-313;1e+09;0;1e+09;
8,70581e-05;2,08321e-313;1e+09;0;1e+09;
8,70672e-05;2,09981e-313;1e+09;0;1e+09;
8,70763e-05;2,11641e-313;1e+09;0;1e+09;
8,70854e-05;2,13301e-313;1e+09;0;1e+09;
8,70946e-05;2,14961e-313;1e+09;0;1e+09;
8,71037e-05;2,16621e-313;1e+09;0;1e+09;
8,71128e-05;2,19111e-313;1e+09;0;1e+09;
8,71219e-05;2,22431e-313;1e+09;0;1e+09;
8,7131e-05;2,27411e-313;1e+09;0;1e+09;
8,71401e-05;2,33695e-313;1e+09;0;1e+09;
8,71492e-05;2,46025e-313;1e+09;0;1e+09;
8,71584e-05;2,746e-313;1e+09;0;1e+09;
8,71675e-05;3,43961e-313;1e+09;0;1e+09;
8,71766e-05;5,09836e-313;1e+09;0;1e+09;
8,71857e-05;9,09286e-313;1e+09;0;1e+09;
8,71948e-05;1,8673e-312;1e+09;0;1e+09;
8,72039e-05;4,17069e-312;1e+09;0;1e+09;
8,7213e-05;9,70313e-312;1e+09;0;1e+09;
8,72222e-05;2,29872e-311;1e+09;0;1e+09;
8,72313e-05;5,48642e-311;1e+09;0;1e+09;
8,72404e-05;1,31321e-310;1e+09;0;1e+09;
8,72495e-05;3,14606e-310;1e+09;0;1e+09;
8,72586e-05;7,53767e-310;1e+09;0;1e+09;
8,72677e-05;1,8055e-309;1e+09;0;1e+09;
8,72768e-05;4,32305e-309;1e+09;0;1e+09;
8,7286e-05;1,03464e-308;1e+09;0;1e+09;
8,72951e-05;2,47504e-308;1e+09;0;1e+09;
8,73042e-05;5,9179e-308;1e+09;0;1e+09;
8,73133e-05;1,4143e-307;1e+09;0;1e+09;
8,73224e-05;3,37835e-307;1e+09;0;1e+09;
8,73315e-05;8,06596e-307;1e+09;0;1e+09;
8,73406e-05;1,92484e-306;1e+09;0;1e+09;
8,73498e-05;4,59116e-306;1e+09;0;1e+09;
8,73589e-05;1,09455e-305;1e+09;0;1e+09;
8,7368e-05;2,6082e-305;1e+09;0;1e+09;
8,73771e-05;6,212e-305;1e+09;0;1e+09;
8,73862e-05;1,47881e-304;1e+09;0;1e+09;
8,73953e-05;3,51867e-304;1e+09;0;1e+09;
8,74044e-05;8,36822e-304;1e+09;0;1e+09;
8,74136e-05;1,98919e-303;1e+09;0;1e+09;
8,74227e-05;4,72615e-303;1e+09;0;1e+09;
8,74318e-05;1,12235e-302;1e+09;0;1e+09;
8,74409e-05;2,664e-302;1e+09;0;1e+09;
8,745e-05;6,32018e-302;1e+09;0;1e+09;
8,74591e-05;1,49869e-301;1e+09;0;1e+09;
8,74682e-05;3,55209e-301;1e+09;0;1e+09;
8,74774e-05;8,41479e-301;1e+09;0;1e+09;
8,74865e-05;1,99246e-300;1e+09;0;1e+09;
8,74956e-05;4,71548e-300;1e+09;0;1e+09;
8,75047e-05;1,11545e-299;1e+09;0;1e+09;
8,75138e-05;2,63731e-299;1e+09;0;1e+09;
8,75229e-05;6,23246e-299;1e+09;0;1e+09;
8,7532e-05;1,47213e-298;1e+09;0;1e+09;
8,75412e-05;3,47554e-298;1e+09;0;1e+09;
8,75503e-05;8,20136e-298;1e+09;0;1e+09;
8,75594e-05;1,93436e-297;1e+09;0;1e+09;
8,75685e-05;4,56013e-297;1e+09;0;1e+09;
8,75776e-05;1,0745e-296;1e+09;0;1e+09;
8,75867e-05;2,53058e-296;1e+09;0;1e+09;
8,75958e-05;5,95695e-296;1e+09;0;1e+09;
8,7605e-05;1,40157e-295;1e+09;0;1e+09;
8,76141e-05;3,29606e-295;1e+09;0;1e+09;
8,76232e-05;7,74752e-295;1e+09;0;1e+09;
8,76323e-05;1,8202e-294;1e+09;0;1e+09;
8,76414e-05;4,27427e-294;1e+09;0;1e+09;
8,76505e-05;1,00322e-293;1e+09;0;1e+09;
8,76596e-05;2,3535e-293;1e+09;0;1e+09;
8,76688e-05;5,51851e-293;1e+09;0;1e+09;
8,76779e-05;1,29336e-292;1e+09;0;1e+09;
8,7687e-05;3,02971e-292;1e+09;0;1e+09;
8,76961e-05;7,09371e-292;1e+09;0;1e+09;
8,77052e-05;1,6601e-291;1e+09;0;1e+09;
8,77143e-05;3,88313e-291;1e+09;0;1e+09;
8,77234e-05;9,07858e-291;1e+09;0;1e+09;
8,77326e-05;2,12149e-290;1e+09;0;1e+09;
8,77417e-05;4,95512e-290;1e+09;0;1e+09;
8,77508e-05;1,15679e-289;1e+09;0;1e+09;
8,77599e-05;2,69925e-289;1e+09;0;1e+09;
8,7769e-05;6,29533e-289;1e+09;0;1e+09;
8,77781e-05;1,46752e-288;1e+09;0;1e+09;
8,77872e-05;3,41929e-288;1e+09;0;1e+09;
8,77964e-05;7,96298e-288;1e+09;0;1e+09;
8,78055e-05;1,85355e-287;1e+09;0;1e+09;
8,78146e-05;4,31241e-287;1e+09;0;1e+09;
8,78237e-05;1,00282e-286;1e+09;0;1e+09;
8,78328e-05;2,33087e-286;1e+09;0;1e+09;
8,78419e-05;5,41499e-286;1e+09;0;1e+09;
8,7851e-05;1,25738e-285;1e+09;0;1e+09;
8,78601e-05;2,91825e-285;1e+09;0;1e+09;
8,78693e-05;6,76967e-285;1e+09;0;1e+09;
8,78784e-05;1,56964e-284;1e+09;0;1e+09;
8,78875e-05;3,63765e-284;1e+09;0;1e+09;
8,78966e-05;8,42616e-284;1e+09;0;1e+09;
8,79057e-05;1,95086e-283;1e+09;0;1e+09;
8,79148e-05;4,51451e-283;1e+09;0;1e+09;
8,79239e-05;1,0442e-282;1e+09;0;1e+09;
8,79331e-05;2,41404e-282;1e+09;0;1e+09;
8,79422e-05;5,57819e-282;1e+09;0;1e+09;
8,79513e-05;1,28834e-281;1e+09;0;1e+09;
8,79604e-05;2,9741e-281;1e+09;0;1e+09;
8,79695e-05;6,86227e-281;1e+09;0;1e+09;
8,79786e-05;1,58259e-280;1e+09;0;1e+09;
8,79877e-05;3,64802e-280;1e+09;0;1e+09;
8,79969e-05;8,40493e-280;1e+09;0;1e+09;
8,8006e-05;1,93553e-279;1e+09;0;1e+09;
8,80151e-05;4,45504e-279;1e+09;0;1e+09;
8,80242e-05;1,02493e-278;1e+09;0;1e+09;
8,80333e-05;2,3568e-278;1e+09;0;1e+09;
8,80424e-05;5,41675e-278;1e+09;0;1e+09;
8,80515e-05;1,24435e-277;1e+09;0;1e+09;
8,80607e-05;2,85717e-277;1e+09;0;1e+09;
8,80698e-05;6,55719e-277;1e+09;0;1e+09;
8,80789e-05;1,50413e-276;1e+09;0;1e+09;
8,8088e-05;3,4486e-276;1e+09;0;1e+09;
8,80971e-05;7,90293e-276;1e+09;0;1e+09;
8,81062e-05;1,81018e-275;1e+09;0;1e+09;
8,81153e-05;4,14421e-275;1e+09;0;1e+09;
8,81245e-05;9,48311e-275;1e+09;0;1e+09;
8,81336e-05;2,16894e-274;1e+09;0;1e+09;
8,81427e-05;4,9583e-274;1e+09;0;1e+09;
8,81518e-05;1,13294e-273;1e+09;0;1e+09;
8,81609e-05;2,58741e-273;1e+09;0;1e+09;
8,817e-05;5,90629e-273;1e+09;0;1e+09;
8,81791e-05;1,34757e-272;1e+09;0;1e+09;
8,81883e-05;3,0731e-272;1e+09;0;1e+09;
