Time;"U(l)";"U(l/2)";"U(l)A";"U(l/2)A";
8,58824e-05;0,00322359;0,00132105;0,00322084;0,00132211;
8,58915e-05;0,00322393;0,00132139;0,00322118;0,00132245;
8,59006e-05;0,00322427;0,00132174;0,00322152;0,00132279;
8,59097e-05;0,00322461;0,00132208;0,00322187;0,00132313;
8,59188e-05;0,00322495;0,00132242;0,00322221;0,00132347;
8,5928e-05;0,0032253;0,00132276;0,00322255;0,00132382;
8,59371e-05;0,00322564;0,0013231;0,00322289;0,00132416;
8,59462e-05;0,00322598;0,00132345;0,00322323;0,0013245;
8,59553e-05;0,00322632;0,00132379;0,00322358;0,00132484;
8,59644e-05;0,00322666;0,00132413;0,00322392;0,00132518;
8,59735e-05;0,00322701;0,00132447;0,00322426;0,00132552;
8,59826e-05;0,00322735;0,00132482;0,0032246;0,00132587;
8,59918e-05;0,00322769;0,00132516;0,00322494;0,00132621;
8,60009e-05;0,00322803;0,0013255;0,00322528;0,00132655;
8,601e-05;0,00322838;0,00132584;0,00322563;0,00132689;
8,60191e-05;0,00322872;0,00132618;0,00322597;0,00132723;
8,60282e-05;0,00322906;0,00132653;0,00322631;0,00132758;
8,60373e-05;0,0032294;0,00132687;0,00322665;0,00132792;
8,60464e-05;0,00322974;0,00132721;0,00322699;0,00132826;
8,60556e-05;0,00323009;0,00132755;0,00322734;0,0013286;
8,60647e-05;0,00323043;0,00132789;0,00322768;0,00132894;
8,60738e-05;0,00323077;0,00132824;0,00322802;0,00132928;
8,60829e-05;0,00323111;0,00132858;0,00322836;0,00132963;
8,6092e-05;0,00323145;0,00132892;0,0032287;0,00132997;
8,61011e-05;0,0032318;0,00132926;0,00322904;0,00133031;
8,61102e-05;0,00323214;0,0013296;0,00322939;0,00133065;
8,61194e-05;0,00323248;0,00132995;0,00322973;0,00133099;
8,61285e-05;0,00323282;0,00133029;0,00323007;0,00133134;
8,61376e-05;0,00323317;0,00133063;0,00323041;0,00133168;
8,61467e-05;0,00323351;0,00133097;0,00323075;0,00133202;
8,61558e-05;0,00323385;0,00133132;0,0032311;0,00133236;
8,61649e-05;0,00323419;0,00133166;0,00323144;0,0013327;
8,6174e-05;0,00323453;0,001332;0,00323178;0,00133304;
8,61832e-05;0,00323488;0,00133234;0,00323212;0,00133339;
8,61923e-05;0,00323522;0,00133268;0,00323246;0,00133373;
8,62014e-05;0,00323556;0,00133303;0,0032328;0,00133407;
8,62105e-05;0,0032359;0,00133337;0,00323315;0,00133441;
8,62196e-05;0,00323624;0,00133371;0,00323349;0,00133475;
8,62287e-05;0,00323659;0,00133405;0,00323383;0,0013351;
8,62378e-05;0,00323693;0,00133439;0,00323417;0,00133544;
8,62469e-05;0,00323727;0,00133474;0,00323451;0,00133578;
8,62561e-05;0,00323761;0,00133508;0,00323486;0,00133612;
8,62652e-05;0,00323796;0,00133542;0,0032352;0,00133646;
8,62743e-05;0,0032383;0,00133576;0,00323554;0,0013368;
8,62834e-05;0,00323864;0,00133611;0,00323588;0,00133715;
8,62925e-05;0,00323898;0,00133645;0,00323622;0,00133749;
8,63016e-05;0,00323932;0,00133679;0,00323656;0,00133783;
8,63107e-05;0,00323967;0,00133713;0,00323691;0,00133817;
8,63199e-05;0,00324001;0,00133747;0,00323725;0,00133851;
8,6329e-05;0,00324035;0,00133782;0,00323759;0,00133886;
8,63381e-05;0,00324069;0,00133816;0,00323793;0,0013392;
8,63472e-05;0,00324103;0,0013385;0,00323827;0,00133954;
8,63563e-05;0,00324138;0,00133884;0,00323862;0,00133988;
8,63654e-05;0,00324172;0,00133918;0,00323896;0,00134022;
8,63745e-05;0,00324206;0,00133953;0,0032393;0,00134056;
8,63837e-05;0,0032424;0,00133987;0,00323964;0,00134091;
8,63928e-05;0,00324274;0,00134021;0,00323998;0,00134125;
8,64019e-05;0,00324309;0,00134055;0,00324032;0,00134159;
8,6411e-05;0,00324343;0,0013409;0,00324067;0,00134193;
8,64201e-05;0,00324377;0,00134124;0,00324101;0,00134227;
8,64292e-05;0,00324411;0,00134158;0,00324135;0,00134262;
8,64383e-05;0,00324446;0,00134192;0,00324169;0,00134296;
8,64475e-05;0,0032448;0,00134226;0,00324203;0,0013433;
8,64566e-05;0,00324514;0,00134261;0,00324237;0,00134364;
8,64657e-05;0,00324548;0,00134295;0,00324272;0,00134398;
8,64748e-05;0,00324582;0,00134329;0,00324306;0,00134432;
8,64839e-05;0,00324617;0,00134363;0,0032434;0,00134467;
8,6493e-05;0,00324651;0,00134397;0,00324374;0,00134501;
8,65021e-05;0,00324685;0,00134432;0,00324408;0,00134535;
8,65113e-05;0,00324719;0,00134466;0,00324443;0,00134569;
8,65204e-05;0,00324753;0,001345;0,00324477;0,00134603;
8,65295e-05;0,00324788;0,00134534;0,00324511;0,00134638;
8,65386e-05;0,00324822;0,00134569;0,00324545;0,00134672;
8,65477e-05;0,00324856;0,00134603;0,00324579;0,00134706;
8,65568e-05;0,0032489;0,00134637;0,00324613;0,0013474;
8,65659e-05;0,00324925;0,00134671;0,00324648;0,00134774;
8,65751e-05;0,00324959;0,00134705;0,00324682;0,00134808;
8,65842e-05;0,00324993;0,0013474;0,00324716;0,00134843;
8,65933e-05;0,00325027;0,00134774;0,0032475;0,00134877;
8,66024e-05;0,00325061;0,00134808;0,00324784;0,00134911;
8,66115e-05;0,00325096;0,00134842;0,00324819;0,00134945;
8,66206e-05;0,0032513;0,00134876;0,00324853;0,00134979;
8,66297e-05;0,00325164;0,00134911;0,00324887;0,00135014;
8,66389e-05;0,00325198;0,00134945;0,00324921;0,00135048;
8,6648e-05;0,00325232;0,00134979;0,00324955;0,00135082;
8,66571e-05;0,00325267;0,00135013;0,00324989;0,00135116;
8,66662e-05;0,00325301;0,00135047;0,00325024;0,0013515;
8,66753e-05;0,00325335;0,00135082;0,00325058;0,00135184;
8,66844e-05;0,00325369;0,00135116;0,00325092;0,00135219;
8,66935e-05;0,00325404;0,0013515;0,00325126;0,00135253;
8,67027e-05;0,00325438;0,00135184;0,0032516;0,00135287;
8,67118e-05;0,00325472;0,00135219;0,00325195;0,00135321;
8,67209e-05;0,00325506;0,00135253;0,00325229;0,00135355;
8,673e-05;0,0032554;0,00135287;0,00325263;0,00135389;
8,67391e-05;0,00325575;0,00135321;0,00325297;0,00135424;
8,67482e-05;0,00325609;0,00135355;0,00325331;0,00135458;
8,67573e-05;0,00325643;0,0013539;0,00325365;0,00135492;
8,67665e-05;0,00325677;0,00135424;0,003254;0,00135526;
8,67756e-05;0,00325711;0,00135458;0,00325434;0,0013556;
8,67847e-05;0,00325746;0,00135492;0,00325468;0,00135595;
8,67938e-05;0,0032578;0,00135526;0,00325502;0,00135629;
8,68029e-05;0,00325814;0,00135561;0,00325536;0,00135663;
8,6812e-05;0,00325848;0,00135595;0,00325571;0,00135697;
8,68211e-05;0,00325883;0,00135629;0,00325605;0,00135731;
8,68303e-05;0,00325917;0,00135663;0,00325639;0,00135765;
8,68394e-05;0,00325951;0,00135698;0,00325673;0,001358;
8,68485e-05;0,00325985;0,00135732;0,00325707;0,00135834;
8,68576e-05;0,00326019;0,00135766;0,00325741;0,00135868;
8,68667e-05;0,00326054;0,001358;0,00325776;0,00135902;
8,68758e-05;0,00326088;0,00135834;0,0032581;0,00135936;
8,68849e-05;0,00326122;0,00135869;0,00325844;0,00135971;
8,68941e-05;0,00326156;0,00135903;0,00325878;0,00136005;
8,69032e-05;0,0032619;0,00135937;0,00325912;0,00136039;
8,69123e-05;0,00326225;0,00135971;0,00325947;0,00136073;
8,69214e-05;0,00326259;0,00136005;0,00325981;0,00136107;
8,69305e-05;0,00326293;0,0013604;0,00326015;0,00136141;
8,69396e-05;0,00326327;0,00136074;0,00326049;0,00136176;
8,69487e-05;0,00326361;0,00136108;0,00326083;0,0013621;
8,69579e-05;0,00326396;0,00136142;0,00326117;0,00136244;
8,6967e-05;0,0032643;0,00136177;0,00326152;0,00136278;
8,69761e-05;0,00326464;0,00136211;0,00326186;0,00136312;
8,69852e-05;0,00326498;0,00136245;0,0032622;0,00136347;
8,69943e-05;0,00326533;0,00136279;0,00326254;0,00136381;
8,70034e-05;0,00326567;0,00136313;0,00326288;0,00136415;
8,70125e-05;0,00326601;0,00136348;0,00326323;0,00136449;
8,70217e-05;0,00326635;0,00136382;0,00326357;0,00136483;
8,70308e-05;0,00326669;0,00136416;0,00326391;0,00136517;
8,70399e-05;0,00326704;0,0013645;0,00326425;0,00136552;
8,7049e-05;0,00326738;0,00136484;0,00326459;0,00136586;
8,70581e-05;0,00326772;0,00136519;0,00326493;0,0013662;
8,70672e-05;0,00326806;0,00136553;0,00326528;0,00136654;
8,70763e-05;0,0032684;0,00136587;0,00326562;0,00136688;
8,70854e-05;0,00326875;0,00136621;0,00326596;0,00136723;
8,70946e-05;0,00326909;0,00136655;0,0032663;0,00136757;
8,71037e-05;0,00326943;0,0013669;0,00326664;0,00136791;
8,71128e-05;0,00326977;0,00136724;0,00326698;0,00136825;
8,71219e-05;0,00327012;0,00136758;0,00326733;0,00136859;
8,7131e-05;0,00327046;0,00136792;0,00326767;0,00136893;
8,71401e-05;0,0032708;0,00136827;0,00326801;0,00136928;
8,71492e-05;0,00327114;0,00136861;0,00326835;0,00136962;
8,71584e-05;0,00327148;0,00136895;0,00326869;0,00136996;
8,71675e-05;0,00327183;0,00136929;0,00326904;0,0013703;
8,71766e-05;0,00327217;0,00136963;0,00326938;0,00137064;
8,71857e-05;0,00327251;0,00136998;0,00326972;0,00137099;
8,71948e-05;0,00327285;0,00137032;0,00327006;0,00137133;
8,72039e-05;0,00327319;0,00137066;0,0032704;0,00137167;
8,7213e-05;0,00327354;0,001371;0,00327074;0,00137201;
8,72222e-05;0,00327388;0,00137134;0,00327109;0,00137235;
8,72313e-05;0,00327422;0,00137169;0,00327143;0,00137269;
8,72404e-05;0,00327456;0,00137203;0,00327177;0,00137304;
8,72495e-05;0,00327491;0,00137237;0,00327211;0,00137338;
8,72586e-05;0,00327525;0,00137271;0,00327245;0,00137372;
8,72677e-05;0,00327559;0,00137306;0,0032728;0,00137406;
8,72768e-05;0,00327593;0,0013734;0,00327314;0,0013744;
8,7286e-05;0,00327627;0,00137374;0,00327348;0,00137475;
8,72951e-05;0,00327662;0,00137408;0,00327382;0,00137509;
8,73042e-05;0,00327696;0,00137442;0,00327416;0,00137543;
8,73133e-05;0,0032773;0,00137477;0,0032745;0,00137577;
8,73224e-05;0,00327764;0,00137511;0,00327485;0,00137611;
8,73315e-05;0,00327798;0,00137545;0,00327519;0,00137645;
8,73406e-05;0,00327833;0,00137579;0,00327553;0,0013768;
8,73498e-05;0,00327867;0,00137613;0,00327587;0,00137714;
8,73589e-05;0,00327901;0,00137648;0,00327621;0,00137748;
8,7368e-05;0,00327935;0,00137682;0,00327656;0,00137782;
8,73771e-05;0,0032797;0,00137716;0,0032769;0,00137816;
8,73862e-05;0,00328004;0,0013775;0,00327724;0,0013785;
8,73953e-05;0,00328038;0,00137785;0,00327758;0,00137885;
8,74044e-05;0,00328072;0,00137819;0,00327792;0,00137919;
8,74136e-05;0,00328106;0,00137853;0,00327826;0,00137953;
8,74227e-05;0,00328141;0,00137887;0,00327861;0,00137987;
8,74318e-05;0,00328175;0,00137921;0,00327895;0,00138021;
8,74409e-05;0,00328209;0,00137956;0,00327929;0,00138056;
8,745e-05;0,00328243;0,0013799;0,00327963;0,0013809;
8,74591e-05;0,00328277;0,00138024;0,00327997;0,00138124;
8,74682e-05;0,00328312;0,00138058;0,00328032;0,00138158;
8,74774e-05;0,00328346;0,00138092;0,00328066;0,00138192;
8,74865e-05;0,0032838;0,00138127;0,003281;0,00138226;
8,74956e-05;0,00328414;0,00138161;0,00328134;0,00138261;
8,75047e-05;0,00328448;0,00138195;0,00328168;0,00138295;
8,75138e-05;0,00328483;0,00138229;0,00328202;0,00138329;
8,75229e-05;0,00328517;0,00138264;0,00328237;0,00138363;
8,7532e-05;0,00328551;0,00138298;0,00328271;0,00138397;
8,75412e-05;0,00328585;0,00138332;0,00328305;0,00138432;
8,75503e-05;0,0032862;0,00138366;0,00328339;0,00138466;
8,75594e-05;0,00328654;0,001384;0,00328373;0,001385;
8,75685e-05;0,00328688;0,00138435;0,00328408;0,00138534;
8,75776e-05;0,00328722;0,00138469;0,00328442;0,00138568;
8,75867e-05;0,00328756;0,00138503;0,00328476;0,00138602;
8,75958e-05;0,00328791;0,00138537;0,0032851;0,00138637;
8,7605e-05;0,00328825;0,00138571;0,00328544;0,00138671;
8,76141e-05;0,00328859;0,00138606;0,00328578;0,00138705;
8,76232e-05;0,00328893;0,0013864;0,00328613;0,00138739;
8,76323e-05;0,00328927;0,00138674;0,00328647;0,00138773;
8,76414e-05;0,00328962;0,00138708;0,00328681;0,00138808;
8,76505e-05;0,00328996;0,00138742;0,00328715;0,00138842;
8,76596e-05;0,0032903;0,00138777;0,00328749;0,00138876;
8,76688e-05;0,00329064;0,00138811;0,00328784;0,0013891;
8,76779e-05;0,00329099;0,00138845;0,00328818;0,00138944;
8,7687e-05;0,00329133;0,00138879;0,00328852;0,00138978;
8,76961e-05;0,00329167;0,00138914;0,00328886;0,00139013;
8,77052e-05;0,00329201;0,00138948;0,0032892;0,00139047;
8,77143e-05;0,00329235;0,00138982;0,00328954;0,00139081;
8,77234e-05;0,0032927;0,00139016;0,00328989;0,00139115;
8,77326e-05;0,00329304;0,0013905;0,00329023;0,00139149;
8,77417e-05;0,00329338;0,00139085;0,00329057;0,00139184;
8,77508e-05;0,00329372;0,00139119;0,00329091;0,00139218;
8,77599e-05;0,00329406;0,00139153;0,00329125;0,00139252;
8,7769e-05;0,00329441;0,00139187;0,00329159;0,00139286;
8,77781e-05;0,00329475;0,00139221;0,00329194;0,0013932;
8,77872e-05;0,00329509;0,00139256;0,00329228;0,00139354;
8,77964e-05;0,00329543;0,0013929;0,00329262;0,00139389;
8,78055e-05;0,00329578;0,00139324;0,00329296;0,00139423;
8,78146e-05;0,00329612;0,00139358;0,0032933;0,00139457;
8,78237e-05;0,00329646;0,00139393;0,00329365;0,00139491;
8,78328e-05;0,0032968;0,00139427;0,00329399;0,00139525;
8,78419e-05;0,00329714;0,00139461;0,00329433;0,0013956;
8,7851e-05;0,00329749;0,00139495;0,00329467;0,00139594;
8,78601e-05;0,00329783;0,00139529;0,00329501;0,00139628;
8,78693e-05;0,00329817;0,00139564;0,00329535;0,00139662;
8,78784e-05;0,00329851;0,00139598;0,0032957;0,00139696;
8,78875e-05;0,00329885;0,00139632;0,00329604;0,0013973;
8,78966e-05;0,0032992;0,00139666;0,00329638;0,00139765;
8,79057e-05;0,00329954;0,001397;0,00329672;0,00139799;
8,79148e-05;0,00329988;0,00139735;0,00329706;0,00139833;
8,79239e-05;0,00330022;0,00139769;0,00329741;0,00139867;
8,79331e-05;0,00330057;0,00139803;0,00329775;0,00139901;
8,79422e-05;0,00330091;0,00139837;0,00329809;0,00139936;
8,79513e-05;0,00330125;0,00139872;0,00329843;0,0013997;
8,79604e-05;0,00330159;0,00139906;0,00329877;0,00140004;
8,79695e-05;0,00330193;0,0013994;0,00329911;0,00140038;
8,79786e-05;0,00330228;0,00139974;0,00329946;0,00140072;
8,79877e-05;0,00330262;0,00140008;0,0032998;0,00140106;
8,79969e-05;0,00330296;0,00140043;0,00330014;0,00140141;
8,8006e-05;0,0033033;0,00140077;0,00330048;0,00140175;
8,80151e-05;0,00330364;0,00140111;0,00330082;0,00140209;
8,80242e-05;0,00330399;0,00140145;0,00330117;0,00140243;
8,80333e-05;0,00330433;0,00140179;0,00330151;0,00140277;
8,80424e-05;0,00330467;0,00140214;0,00330185;0,00140311;
8,80515e-05;0,00330501;0,00140248;0,00330219;0,00140346;
8,80607e-05;0,00330535;0,00140282;0,00330253;0,0014038;
8,80698e-05;0,0033057;0,00140316;0,00330287;0,00140414;
8,80789e-05;0,00330604;0,00140351;0,00330322;0,00140448;
8,8088e-05;0,00330638;0,00140385;0,00330356;0,00140482;
8,80971e-05;0,00330672;0,00140419;0,0033039;0,00140517;
8,81062e-05;0,00330707;0,00140453;0,00330424;0,00140551;
8,81153e-05;0,00330741;0,00140487;0,00330458;0,00140585;
8,81245e-05;0,00330775;0,00140522;0,00330493;0,00140619;
8,81336e-05;0,00330809;0,00140556;0,00330527;0,00140653;
8,81427e-05;0,00330843;0,0014059;0,00330561;0,00140687;
8,81518e-05;0,00330878;0,00140624;0,00330595;0,00140722;
8,81609e-05;0,00330912;0,00140658;0,00330629;0,00140756;
8,817e-05;0,00330946;0,00140693;0,00330663;0,0014079;
8,81791e-05;0,0033098;0,00140727;0,00330698;0,00140824;
8,81883e-05;0,00331014;0,00140761;0,00330732;0,00140858;
8,81974e-05;0,00331049;0,00140795;0,00330766;0,00140893;
8,82065e-05;0,00331083;0,00140829;0,003308;0,00140927;
8,82156e-05;0,00331117;0,00140864;0,00330834;0,00140961;
8,82247e-05;0,00331151;0,00140898;0,00330869;0,00140995;
8,82338e-05;0,00331186;0,00140932;0,00330903;0,00141029;
8,82429e-05;0,0033122;0,00140966;0,00330937;0,00141063;
8,82521e-05;0,00331254;0,00141001;0,00330971;0,00141098;
8,82612e-05;0,00331288;0,00141035;0,00331005;0,00141132;
8,82703e-05;0,00331322;0,00141069;0,00331039;0,00141166;
8,82794e-05;0,00331357;0,00141103;0,00331074;0,001412;
8,82885e-05;0,00331391;0,00141137;0,00331108;0,00141234;
8,82976e-05;0,00331425;0,00141172;0,00331142;0,00141269;
8,83067e-05;0,00331459;0,00141206;0,00331176;0,00141303;
8,83159e-05;0,00331493;0,0014124;0,0033121;0,00141337;
8,8325e-05;0,00331528;0,00141274;0,00331245;0,00141371;
8,83341e-05;0,00331562;0,00141308;0,00331279;0,00141405;
8,83432e-05;0,00331596;0,00141343;0,00331313;0,00141439;
8,83523e-05;0,0033163;0,00141377;0,00331347;0,00141474;
8,83614e-05;0,00331665;0,00141411;0,00331381;0,00141508;
8,83705e-05;0,00331699;0,00141445;0,00331415;0,00141542;
8,83797e-05;0,00331733;0,0014148;0,0033145;0,00141576;
8,83888e-05;0,00331767;0,00141514;0,00331484;0,0014161;
8,83979e-05;0,00331801;0,00141548;0,00331518;0,00141645;
8,8407e-05;0,00331836;0,00141582;0,00331552;0,00141679;
8,84161e-05;0,0033187;0,00141616;0,00331586;0,00141713;
8,84252e-05;0,00331904;0,00141651;0,00331621;0,00141747;
8,84343e-05;0,00331938;0,00141685;0,00331655;0,00141781;
8,84435e-05;0,00331972;0,00141719;0,00331689;0,00141815;
8,84526e-05;0,00332007;0,00141753;0,00331723;0,0014185;
8,84617e-05;0,00332041;0,00141787;0,00331757;0,00141884;
8,84708e-05;0,00332075;0,00141822;0,00331791;0,00141918;
8,84799e-05;0,00332109;0,00141856;0,00331826;0,00141952;
8,8489e-05;0,00332144;0,0014189;0,0033186;0,00141986;
8,84981e-05;0,00332178;0,00141924;0,00331894;0,00142021;
8,85073e-05;0,00332212;0,00141959;0,00331928;0,00142055;
8,85164e-05;0,00332246;0,00141993;0,00331962;0,00142089;
8,85255e-05;0,0033228;0,00142027;0,00331996;0,00142123;
8,85346e-05;0,00332315;0,00142061;0,00332031;0,00142157;
8,85437e-05;0,00332349;0,00142095;0,00332065;0,00142191;
8,85528e-05;0,00332383;0,0014213;0,00332099;0,00142226;
8,85619e-05;0,00332417;0,00142164;0,00332133;0,0014226;
8,85711e-05;0,00332451;0,00142198;0,00332167;0,00142294;
8,85802e-05;0,00332486;0,00142232;0,00332202;0,00142328;
8,85893e-05;0,0033252;0,00142266;0,00332236;0,00142362;
8,85984e-05;0,00332554;0,00142301;0,0033227;0,00142397;
8,86075e-05;0,00332588;0,00142335;0,00332304;0,00142431;
8,86166e-05;0,00332622;0,00142369;0,00332338;0,00142465;
8,86257e-05;0,00332657;0,00142403;0,00332372;0,00142499;
8,86349e-05;0,00332691;0,00142438;0,00332407;0,00142533;
8,8644e-05;0,00332725;0,00142472;0,00332441;0,00142567;
8,86531e-05;0,00332759;0,00142506;0,00332475;0,00142602;
8,86622e-05;0,00332794;0,0014254;0,00332509;0,00142636;
8,86713e-05;0,00332828;0,00142574;0,00332543;0,0014267;
8,86804e-05;0,00332862;0,00142609;0,00332578;0,00142704;
8,86895e-05;0,00332896;0,00142643;0,00332612;0,00142738;
8,86986e-05;0,0033293;0,00142677;0,00332646;0,00142773;
8,87078e-05;0,00332965;0,00142711;0,0033268;0,00142807;
8,87169e-05;0,00332999;0,00142745;0,00332714;0,00142841;
8,8726e-05;0,00333033;0,0014278;0,00332748;0,00142875;
8,87351e-05;0,00333067;0,00142814;0,00332783;0,00142909;
8,87442e-05;0,00333101;0,00142848;0,00332817;0,00142943;
8,87533e-05;0,00333136;0,00142882;0,00332851;0,00142978;
8,87624e-05;0,0033317;0,00142916;0,00332885;0,00143012;
8,87716e-05;0,00333204;0,00142951;0,00332919;0,00143046;
8,87807e-05;0,00333238;0,00142985;0,00332954;0,0014308;
8,87898e-05;0,00333273;0,00143019;0,00332988;0,00143114;
8,87989e-05;0,00333307;0,00143053;0,00333022;0,00143148;
8,8808e-05;0,00333341;0,00143088;0,00333056;0,00143183;
8,88171e-05;0,00333375;0,00143122;0,0033309;0,00143217;
8,88262e-05;0,00333409;0,00143156;0,00333124;0,00143251;
8,88354e-05;0,00333444;0,0014319;0,00333159;0,00143285;
8,88445e-05;0,00333478;0,00143224;0,00333193;0,00143319;
8,88536e-05;0,00333512;0,00143259;0,00333227;0,00143354;
8,88627e-05;0,00333546;0,00143293;0,00333261;0,00143388;
8,88718e-05;0,0033358;0,00143327;0,00333295;0,00143422;
8,88809e-05;0,00333615;0,00143361;0,0033333;0,00143456;
8,889e-05;0,00333649;0,00143395;0,00333364;0,0014349;
8,88992e-05;0,00333683;0,0014343;0,00333398;0,00143524;
8,89083e-05;0,00333717;0,00143464;0,00333432;0,00143559;
8,89174e-05;0,00333752;0,00143498;0,00333466;0,00143593;
8,89265e-05;0,00333786;0,00143532;0,003335;0,00143627;
8,89356e-05;0,0033382;0,00143567;0,00333535;0,00143661;
8,89447e-05;0,00333854;0,00143601;0,00333569;0,00143695;
8,89538e-05;0,00333888;0,00143635;0,00333603;0,0014373;
8,8963e-05;0,00333923;0,00143669;0,00333637;0,00143764;
8,89721e-05;0,00333957;0,00143703;0,00333671;0,00143798;
8,89812e-05;0,00333991;0,00143738;0,00333706;0,00143832;
8,89903e-05;0,00334025;0,00143772;0,0033374;0,00143866;
8,89994e-05;0,00334059;0,00143806;0,00333774;0,001439;
8,90085e-05;0,00334094;0,0014384;0,00333808;0,00143935;
8,90176e-05;0,00334128;0,00143874;0,00333842;0,00143969;
8,90268e-05;0,00334162;0,00143909;0,00333876;0,00144003;
8,90359e-05;0,00334196;0,00143943;0,00333911;0,00144037;
8,9045e-05;0,0033423;0,00143977;0,00333945;0,00144071;
8,90541e-05;0,00334265;0,00144011;0,00333979;0,00144106;
8,90632e-05;0,00334299;0,00144046;0,00334013;0,0014414;
8,90723e-05;0,00334333;0,0014408;0,00334047;0,00144174;
8,90814e-05;0,00334367;0,00144114;0,00334082;0,00144208;
8,90906e-05;0,00334402;0,00144148;0,00334116;0,00144242;
8,90997e-05;0,00334436;0,00144182;0,0033415;0,00144276;
8,91088e-05;0,0033447;0,00144217;0,00334184;0,00144311;
8,91179e-05;0,00334504;0,00144251;0,00334218;0,00144345;
8,9127e-05;0,00334538;0,00144285;0,00334252;0,00144379;
8,91361e-05;0,00334573;0,00144319;0,00334287;0,00144413;
8,91452e-05;0,00334607;0,00144353;0,00334321;0,00144447;
8,91544e-05;0,00334641;0,00144388;0,00334355;0,00144482;
8,91635e-05;0,00334675;0,00144422;0,00334389;0,00144516;
8,91726e-05;0,00334709;0,00144456;0,00334423;0,0014455;
8,91817e-05;0,00334744;0,0014449;0,00334457;0,00144584;
8,91908e-05;0,00334778;0,00144525;0,00334492;0,00144618;
8,91999e-05;0,00334812;0,00144559;0,00334526;0,00144652;
8,9209e-05;0,00334846;0,00144593;0,0033456;0,00144687;
8,92182e-05;0,00334881;0,00144627;0,00334594;0,00144721;
8,92273e-05;0,00334915;0,00144661;0,00334628;0,00144755;
8,92364e-05;0,00334949;0,00144696;0,00334663;0,00144789;
8,92455e-05;0,00334983;0,0014473;0,00334697;0,00144823;
8,92546e-05;0,00335017;0,00144764;0,00334731;0,00144858;
8,92637e-05;0,00335052;0,00144798;0,00334765;0,00144892;
8,92728e-05;0,00335086;0,00144832;0,00334799;0,00144926;
8,9282e-05;0,0033512;0,00144867;0,00334833;0,0014496;
8,92911e-05;0,00335154;0,00144901;0,00334868;0,00144994;
8,93002e-05;0,00335188;0,00144935;0,00334902;0,00145028;
8,93093e-05;0,00335223;0,00144969;0,00334936;0,00145063;
8,93184e-05;0,00335257;0,00145003;0,0033497;0,00145097;
8,93275e-05;0,00335291;0,00145038;0,00335004;0,00145131;
8,93366e-05;0,00335325;0,00145072;0,00335039;0,00145165;
8,93458e-05;0,0033536;0,00145106;0,00335073;0,00145199;
8,93549e-05;0,00335394;0,0014514;0,00335107;0,00145234;
8,9364e-05;0,00335428;0,00145175;0,00335141;0,00145268;
8,93731e-05;0,00335462;0,00145209;0,00335175;0,00145302;
8,93822e-05;0,00335496;0,00145243;0,00335209;0,00145336;
8,93913e-05;0,00335531;0,00145277;0,00335244;0,0014537;
8,94004e-05;0,00335565;0,00145311;0,00335278;0,00145404;
8,94096e-05;0,00335599;0,00145346;0,00335312;0,00145439;
8,94187e-05;0,00335633;0,0014538;0,00335346;0,00145473;
8,94278e-05;0,00335667;0,00145414;0,0033538;0,00145507;
8,94369e-05;0,00335702;0,00145448;0,00335415;0,00145541;
8,9446e-05;0,00335736;0,00145482;0,00335449;0,00145575;
8,94551e-05;0,0033577;0,00145517;0,00335483;0,00145609;
8,94642e-05;0,00335804;0,00145551;0,00335517;0,00145644;
8,94733e-05;0,00335839;0,00145585;0,00335551;0,00145678;
8,94825e-05;0,00335873;0,00145619;0,00335585;0,00145712;
8,94916e-05;0,00335907;0,00145654;0,0033562;0,00145746;
8,95007e-05;0,00335941;0,00145688;0,00335654;0,0014578;
8,95098e-05;0,00335975;0,00145722;0,00335688;0,00145815;
8,95189e-05;0,0033601;0,00145756;0,00335722;0,00145849;
8,9528e-05;0,00336044;0,0014579;0,00335756;0,00145883;
8,95371e-05;0,00336078;0,00145825;0,00335791;0,00145917;
8,95463e-05;0,00336112;0,00145859;0,00335825;0,00145951;
8,95554e-05;0,00336146;0,00145893;0,00335859;0,00145985;
8,95645e-05;0,00336181;0,00145927;0,00335893;0,0014602;
8,95736e-05;0,00336215;0,00145961;0,00335927;0,00146054;
8,95827e-05;0,00336249;0,00145996;0,00335961;0,00146088;
8,95918e-05;0,00336283;0,0014603;0,00335996;0,00146122;
8,96009e-05;0,00336317;0,00146064;0,0033603;0,00146156;
8,96101e-05;0,00336352;0,00146098;0,00336064;0,00146191;
8,96192e-05;0,00336386;0,00146133;0,00336098;0,00146225;
8,96283e-05;0,0033642;0,00146167;0,00336132;0,00146259;
8,96374e-05;0,00336454;0,00146201;0,00336167;0,00146293;
8,96465e-05;0,00336489;0,00146235;0,00336201;0,00146327;
8,96556e-05;0,00336523;0,00146269;0,00336235;0,00146361;
8,96647e-05;0,00336557;0,00146304;0,00336269;0,00146396;
8,96739e-05;0,00336591;0,00146338;0,00336303;0,0014643;
8,9683e-05;0,00336625;0,00146372;0,00336337;0,00146464;
8,96921e-05;0,0033666;0,00146406;0,00336372;0,00146498;
8,97012e-05;0,00336694;0,0014644;0,00336406;0,00146532;
8,97103e-05;0,00336728;0,00146475;0,0033644;0,00146567;
8,97194e-05;0,00336762;0,00146509;0,00336474;0,00146601;
8,97285e-05;0,00336796;0,00146543;0,00336508;0,00146635;
